mode_value,filename
10,ROIs2017_winter_lc_115_p356
10,ROIs2017_winter_lc_115_p357
10,ROIs2017_winter_lc_115_p36
10,ROIs2017_winter_lc_115_p361
10,ROIs2017_winter_lc_115_p362
10,ROIs2017_winter_lc_115_p363
10,ROIs2017_winter_lc_115_p364
10,ROIs2017_winter_lc_115_p365
10,ROIs2017_winter_lc_115_p366
10,ROIs2017_winter_lc_115_p367
10,ROIs2017_winter_lc_115_p368
10,ROIs2017_winter_lc_115_p369
12,ROIs2017_winter_lc_115_p37
10,ROIs2017_winter_lc_115_p370
10,ROIs2017_winter_lc_115_p373
10,ROIs2017_winter_lc_115_p374
10,ROIs2017_winter_lc_115_p375
10,ROIs2017_winter_lc_115_p376
10,ROIs2017_winter_lc_115_p377
10,ROIs2017_winter_lc_115_p378
10,ROIs2017_winter_lc_115_p379
12,ROIs2017_winter_lc_115_p38
10,ROIs2017_winter_lc_115_p380
10,ROIs2017_winter_lc_115_p381
10,ROIs2017_winter_lc_115_p382
10,ROIs2017_winter_lc_115_p383
10,ROIs2017_winter_lc_115_p384
10,ROIs2017_winter_lc_115_p385
10,ROIs2017_winter_lc_115_p386
10,ROIs2017_winter_lc_115_p387
10,ROIs2017_winter_lc_115_p388
10,ROIs2017_winter_lc_115_p389
12,ROIs2017_winter_lc_115_p39
10,ROIs2017_winter_lc_115_p393
10,ROIs2017_winter_lc_115_p394
10,ROIs2017_winter_lc_115_p395
10,ROIs2017_winter_lc_115_p396
10,ROIs2017_winter_lc_115_p397
10,ROIs2017_winter_lc_115_p398
10,ROIs2017_winter_lc_115_p399
12,ROIs2017_winter_lc_115_p40
10,ROIs2017_winter_lc_115_p400
10,ROIs2017_winter_lc_115_p401
10,ROIs2017_winter_lc_115_p404
10,ROIs2017_winter_lc_115_p405
10,ROIs2017_winter_lc_115_p406
10,ROIs2017_winter_lc_115_p407
10,ROIs2017_winter_lc_115_p408
10,ROIs2017_winter_lc_115_p409
12,ROIs2017_winter_lc_115_p41
10,ROIs2017_winter_lc_115_p410
10,ROIs2017_winter_lc_115_p411
10,ROIs2017_winter_lc_115_p412
13,ROIs2017_winter_lc_115_p413
13,ROIs2017_winter_lc_115_p414
10,ROIs2017_winter_lc_115_p415
10,ROIs2017_winter_lc_115_p416
10,ROIs2017_winter_lc_115_p417
10,ROIs2017_winter_lc_115_p418
10,ROIs2017_winter_lc_115_p419
12,ROIs2017_winter_lc_115_p42
10,ROIs2017_winter_lc_115_p420
10,ROIs2017_winter_lc_115_p424
10,ROIs2017_winter_lc_115_p425
10,ROIs2017_winter_lc_115_p426
10,ROIs2017_winter_lc_115_p427
10,ROIs2017_winter_lc_115_p428
10,ROIs2017_winter_lc_115_p429
12,ROIs2017_winter_lc_115_p43
10,ROIs2017_winter_lc_115_p430
10,ROIs2017_winter_lc_115_p431
10,ROIs2017_winter_lc_115_p432
10,ROIs2017_winter_lc_115_p435
10,ROIs2017_winter_lc_115_p436
10,ROIs2017_winter_lc_115_p437
10,ROIs2017_winter_lc_115_p438
10,ROIs2017_winter_lc_115_p439
12,ROIs2017_winter_lc_115_p44
10,ROIs2017_winter_lc_115_p440
10,ROIs2017_winter_lc_115_p441
10,ROIs2017_winter_lc_115_p442
10,ROIs2017_winter_lc_115_p443
10,ROIs2017_winter_lc_115_p444
13,ROIs2017_winter_lc_115_p445
13,ROIs2017_winter_lc_115_p446
10,ROIs2017_winter_lc_115_p447
10,ROIs2017_winter_lc_115_p448
10,ROIs2017_winter_lc_115_p449
12,ROIs2017_winter_lc_115_p45
10,ROIs2017_winter_lc_115_p450
12,ROIs2017_winter_lc_115_p451
10,ROIs2017_winter_lc_115_p455
10,ROIs2017_winter_lc_115_p456
10,ROIs2017_winter_lc_115_p457
10,ROIs2017_winter_lc_115_p458
10,ROIs2017_winter_lc_115_p459
12,ROIs2017_winter_lc_115_p46
10,ROIs2017_winter_lc_115_p460
10,ROIs2017_winter_lc_115_p461
10,ROIs2017_winter_lc_115_p462
10,ROIs2017_winter_lc_115_p463
10,ROIs2017_winter_lc_115_p466
10,ROIs2017_winter_lc_115_p467
10,ROIs2017_winter_lc_115_p468
10,ROIs2017_winter_lc_115_p469
10,ROIs2017_winter_lc_115_p470
10,ROIs2017_winter_lc_115_p471
10,ROIs2017_winter_lc_115_p472
10,ROIs2017_winter_lc_115_p473
10,ROIs2017_winter_lc_115_p474
10,ROIs2017_winter_lc_115_p475
12,ROIs2017_winter_lc_115_p476
13,ROIs2017_winter_lc_115_p477
10,ROIs2017_winter_lc_115_p478
10,ROIs2017_winter_lc_115_p479
12,ROIs2017_winter_lc_115_p480
12,ROIs2017_winter_lc_115_p481
12,ROIs2017_winter_lc_115_p482
10,ROIs2017_winter_lc_115_p486
10,ROIs2017_winter_lc_115_p487
10,ROIs2017_winter_lc_115_p488
10,ROIs2017_winter_lc_115_p489
10,ROIs2017_winter_lc_115_p490
10,ROIs2017_winter_lc_115_p491
10,ROIs2017_winter_lc_115_p492
10,ROIs2017_winter_lc_115_p493
10,ROIs2017_winter_lc_115_p494
10,ROIs2017_winter_lc_115_p497
10,ROIs2017_winter_lc_115_p498
10,ROIs2017_winter_lc_115_p499
10,ROIs2017_winter_lc_115_p50
10,ROIs2017_winter_lc_115_p500
10,ROIs2017_winter_lc_115_p501
10,ROIs2017_winter_lc_115_p502
10,ROIs2017_winter_lc_115_p503
10,ROIs2017_winter_lc_115_p504
10,ROIs2017_winter_lc_115_p505
10,ROIs2017_winter_lc_115_p506
12,ROIs2017_winter_lc_115_p507
12,ROIs2017_winter_lc_115_p508
12,ROIs2017_winter_lc_115_p509
10,ROIs2017_winter_lc_115_p51
12,ROIs2017_winter_lc_115_p510
12,ROIs2017_winter_lc_115_p511
10,ROIs2017_winter_lc_115_p512
10,ROIs2017_winter_lc_115_p513
10,ROIs2017_winter_lc_115_p518
10,ROIs2017_winter_lc_115_p519
10,ROIs2017_winter_lc_115_p52
10,ROIs2017_winter_lc_115_p520
10,ROIs2017_winter_lc_115_p521
10,ROIs2017_winter_lc_115_p522
10,ROIs2017_winter_lc_115_p523
10,ROIs2017_winter_lc_115_p524
10,ROIs2017_winter_lc_115_p525
10,ROIs2017_winter_lc_115_p528
10,ROIs2017_winter_lc_115_p529
10,ROIs2017_winter_lc_115_p53
10,ROIs2017_winter_lc_115_p530
10,ROIs2017_winter_lc_115_p531
10,ROIs2017_winter_lc_115_p532
10,ROIs2017_winter_lc_115_p533
10,ROIs2017_winter_lc_115_p534
10,ROIs2017_winter_lc_115_p535
10,ROIs2017_winter_lc_115_p536
10,ROIs2017_winter_lc_115_p537
12,ROIs2017_winter_lc_115_p538
12,ROIs2017_winter_lc_115_p539
10,ROIs2017_winter_lc_115_p54
12,ROIs2017_winter_lc_115_p540
10,ROIs2017_winter_lc_115_p541
10,ROIs2017_winter_lc_115_p542
10,ROIs2017_winter_lc_115_p543
10,ROIs2017_winter_lc_115_p544
10,ROIs2017_winter_lc_115_p545
10,ROIs2017_winter_lc_115_p549
10,ROIs2017_winter_lc_115_p55
10,ROIs2017_winter_lc_115_p550
10,ROIs2017_winter_lc_115_p551
10,ROIs2017_winter_lc_115_p552
10,ROIs2017_winter_lc_115_p553
10,ROIs2017_winter_lc_115_p554
10,ROIs2017_winter_lc_115_p555
10,ROIs2017_winter_lc_115_p556
10,ROIs2017_winter_lc_115_p559
10,ROIs2017_winter_lc_115_p56
10,ROIs2017_winter_lc_115_p560
10,ROIs2017_winter_lc_115_p561
10,ROIs2017_winter_lc_115_p562
10,ROIs2017_winter_lc_115_p563
10,ROIs2017_winter_lc_115_p564
10,ROIs2017_winter_lc_115_p565
10,ROIs2017_winter_lc_115_p566
10,ROIs2017_winter_lc_115_p567
10,ROIs2017_winter_lc_115_p568
10,ROIs2017_winter_lc_115_p569
10,ROIs2017_winter_lc_115_p57
10,ROIs2017_winter_lc_115_p570
10,ROIs2017_winter_lc_115_p571
10,ROIs2017_winter_lc_115_p572
10,ROIs2017_winter_lc_115_p573
10,ROIs2017_winter_lc_115_p574
10,ROIs2017_winter_lc_115_p575
10,ROIs2017_winter_lc_115_p576
10,ROIs2017_winter_lc_115_p58
10,ROIs2017_winter_lc_115_p580
10,ROIs2017_winter_lc_115_p581
10,ROIs2017_winter_lc_115_p582
10,ROIs2017_winter_lc_115_p583
10,ROIs2017_winter_lc_115_p584
10,ROIs2017_winter_lc_115_p585
10,ROIs2017_winter_lc_115_p586
10,ROIs2017_winter_lc_115_p587
10,ROIs2017_winter_lc_115_p59
10,ROIs2017_winter_lc_115_p590
10,ROIs2017_winter_lc_115_p591
10,ROIs2017_winter_lc_115_p592
10,ROIs2017_winter_lc_115_p593
10,ROIs2017_winter_lc_115_p594
10,ROIs2017_winter_lc_115_p595
10,ROIs2017_winter_lc_115_p596
10,ROIs2017_winter_lc_115_p597
10,ROIs2017_winter_lc_115_p598
10,ROIs2017_winter_lc_115_p599
10,ROIs2017_winter_lc_115_p60
10,ROIs2017_winter_lc_115_p600
10,ROIs2017_winter_lc_115_p601
10,ROIs2017_winter_lc_115_p602
10,ROIs2017_winter_lc_115_p603
10,ROIs2017_winter_lc_115_p604
10,ROIs2017_winter_lc_115_p605
10,ROIs2017_winter_lc_115_p606
10,ROIs2017_winter_lc_115_p607
10,ROIs2017_winter_lc_115_p608
10,ROIs2017_winter_lc_115_p611
10,ROIs2017_winter_lc_115_p612
10,ROIs2017_winter_lc_115_p613
10,ROIs2017_winter_lc_115_p614
10,ROIs2017_winter_lc_115_p615
10,ROIs2017_winter_lc_115_p616
10,ROIs2017_winter_lc_115_p617
10,ROIs2017_winter_lc_115_p618
10,ROIs2017_winter_lc_115_p621
10,ROIs2017_winter_lc_115_p622
10,ROIs2017_winter_lc_115_p623
10,ROIs2017_winter_lc_115_p624
10,ROIs2017_winter_lc_115_p625
10,ROIs2017_winter_lc_115_p626
10,ROIs2017_winter_lc_115_p627
10,ROIs2017_winter_lc_115_p628
10,ROIs2017_winter_lc_115_p629
10,ROIs2017_winter_lc_115_p63
10,ROIs2017_winter_lc_115_p630
10,ROIs2017_winter_lc_115_p631
10,ROIs2017_winter_lc_115_p632
10,ROIs2017_winter_lc_115_p633
10,ROIs2017_winter_lc_115_p634
10,ROIs2017_winter_lc_115_p635
10,ROIs2017_winter_lc_115_p636
10,ROIs2017_winter_lc_115_p637
10,ROIs2017_winter_lc_115_p638
10,ROIs2017_winter_lc_115_p64
10,ROIs2017_winter_lc_115_p643
10,ROIs2017_winter_lc_115_p644
10,ROIs2017_winter_lc_115_p645
10,ROIs2017_winter_lc_115_p646
10,ROIs2017_winter_lc_115_p647
10,ROIs2017_winter_lc_115_p648
10,ROIs2017_winter_lc_115_p649
10,ROIs2017_winter_lc_115_p65
10,ROIs2017_winter_lc_115_p652
10,ROIs2017_winter_lc_115_p653
10,ROIs2017_winter_lc_115_p654
10,ROIs2017_winter_lc_115_p655
10,ROIs2017_winter_lc_115_p656
10,ROIs2017_winter_lc_115_p657
10,ROIs2017_winter_lc_115_p658
10,ROIs2017_winter_lc_115_p659
10,ROIs2017_winter_lc_115_p66
10,ROIs2017_winter_lc_115_p660
10,ROIs2017_winter_lc_115_p661
10,ROIs2017_winter_lc_115_p662
10,ROIs2017_winter_lc_115_p663
10,ROIs2017_winter_lc_115_p664
10,ROIs2017_winter_lc_115_p665
10,ROIs2017_winter_lc_115_p666
10,ROIs2017_winter_lc_115_p667
10,ROIs2017_winter_lc_115_p668
10,ROIs2017_winter_lc_115_p669
10,ROIs2017_winter_lc_115_p67
10,ROIs2017_winter_lc_115_p674
10,ROIs2017_winter_lc_115_p675
10,ROIs2017_winter_lc_115_p676
10,ROIs2017_winter_lc_115_p677
10,ROIs2017_winter_lc_115_p678
10,ROIs2017_winter_lc_115_p679
12,ROIs2017_winter_lc_115_p68
10,ROIs2017_winter_lc_115_p680
10,ROIs2017_winter_lc_115_p683
10,ROIs2017_winter_lc_115_p684
10,ROIs2017_winter_lc_115_p685
10,ROIs2017_winter_lc_115_p686
10,ROIs2017_winter_lc_115_p687
10,ROIs2017_winter_lc_115_p688
10,ROIs2017_winter_lc_115_p689
12,ROIs2017_winter_lc_115_p69
10,ROIs2017_winter_lc_115_p690
10,ROIs2017_winter_lc_115_p691
10,ROIs2017_winter_lc_115_p692
10,ROIs2017_winter_lc_115_p693
10,ROIs2017_winter_lc_115_p694
10,ROIs2017_winter_lc_115_p695
10,ROIs2017_winter_lc_115_p696
10,ROIs2017_winter_lc_115_p697
10,ROIs2017_winter_lc_115_p698
10,ROIs2017_winter_lc_115_p699
12,ROIs2017_winter_lc_115_p70
10,ROIs2017_winter_lc_115_p700
10,ROIs2017_winter_lc_115_p705
10,ROIs2017_winter_lc_115_p706
10,ROIs2017_winter_lc_115_p707
10,ROIs2017_winter_lc_115_p708
10,ROIs2017_winter_lc_115_p709
12,ROIs2017_winter_lc_115_p71
10,ROIs2017_winter_lc_115_p710
10,ROIs2017_winter_lc_115_p711
10,ROIs2017_winter_lc_115_p714
10,ROIs2017_winter_lc_115_p715
10,ROIs2017_winter_lc_115_p716
10,ROIs2017_winter_lc_115_p717
10,ROIs2017_winter_lc_115_p718
10,ROIs2017_winter_lc_115_p719
12,ROIs2017_winter_lc_115_p72
10,ROIs2017_winter_lc_115_p720
10,ROIs2017_winter_lc_115_p721
10,ROIs2017_winter_lc_115_p722
10,ROIs2017_winter_lc_115_p723
10,ROIs2017_winter_lc_115_p724
10,ROIs2017_winter_lc_115_p725
10,ROIs2017_winter_lc_115_p726
10,ROIs2017_winter_lc_115_p727
10,ROIs2017_winter_lc_115_p728
10,ROIs2017_winter_lc_115_p729
12,ROIs2017_winter_lc_115_p73
10,ROIs2017_winter_lc_115_p730
10,ROIs2017_winter_lc_115_p731
10,ROIs2017_winter_lc_115_p732
10,ROIs2017_winter_lc_115_p736
10,ROIs2017_winter_lc_115_p737
10,ROIs2017_winter_lc_115_p738
10,ROIs2017_winter_lc_115_p739
12,ROIs2017_winter_lc_115_p74
10,ROIs2017_winter_lc_115_p740
10,ROIs2017_winter_lc_115_p741
10,ROIs2017_winter_lc_115_p742
10,ROIs2017_winter_lc_115_p745
10,ROIs2017_winter_lc_115_p746
10,ROIs2017_winter_lc_115_p747
10,ROIs2017_winter_lc_115_p748
10,ROIs2017_winter_lc_115_p749
12,ROIs2017_winter_lc_115_p75
10,ROIs2017_winter_lc_115_p750
10,ROIs2017_winter_lc_115_p751
10,ROIs2017_winter_lc_115_p752
10,ROIs2017_winter_lc_115_p753
10,ROIs2017_winter_lc_115_p754
10,ROIs2017_winter_lc_115_p755
10,ROIs2017_winter_lc_115_p756
10,ROIs2017_winter_lc_115_p757
10,ROIs2017_winter_lc_115_p758
10,ROIs2017_winter_lc_115_p759
12,ROIs2017_winter_lc_115_p76
10,ROIs2017_winter_lc_115_p760
10,ROIs2017_winter_lc_115_p761
10,ROIs2017_winter_lc_115_p762
10,ROIs2017_winter_lc_115_p763
10,ROIs2017_winter_lc_115_p767
10,ROIs2017_winter_lc_115_p768
10,ROIs2017_winter_lc_115_p769
12,ROIs2017_winter_lc_115_p77
10,ROIs2017_winter_lc_115_p770
10,ROIs2017_winter_lc_115_p771
10,ROIs2017_winter_lc_115_p772
10,ROIs2017_winter_lc_115_p773
10,ROIs2017_winter_lc_115_p776
10,ROIs2017_winter_lc_115_p777
10,ROIs2017_winter_lc_115_p778
10,ROIs2017_winter_lc_115_p779
10,ROIs2017_winter_lc_115_p780
10,ROIs2017_winter_lc_115_p781
10,ROIs2017_winter_lc_115_p782
10,ROIs2017_winter_lc_115_p783
10,ROIs2017_winter_lc_115_p784
10,ROIs2017_winter_lc_115_p785
10,ROIs2017_winter_lc_115_p786
10,ROIs2017_winter_lc_115_p787
10,ROIs2017_winter_lc_115_p788
10,ROIs2017_winter_lc_115_p789
10,ROIs2017_winter_lc_115_p790
10,ROIs2017_winter_lc_115_p791
10,ROIs2017_winter_lc_115_p792
10,ROIs2017_winter_lc_115_p793
10,ROIs2017_winter_lc_115_p794
10,ROIs2017_winter_lc_115_p798
10,ROIs2017_winter_lc_115_p799
10,ROIs2017_winter_lc_115_p800
10,ROIs2017_winter_lc_115_p801
10,ROIs2017_winter_lc_115_p802
10,ROIs2017_winter_lc_115_p803
10,ROIs2017_winter_lc_115_p804
10,ROIs2017_winter_lc_115_p807
10,ROIs2017_winter_lc_115_p808
10,ROIs2017_winter_lc_115_p809
10,ROIs2017_winter_lc_115_p81
10,ROIs2017_winter_lc_115_p810
10,ROIs2017_winter_lc_115_p811
10,ROIs2017_winter_lc_115_p812
10,ROIs2017_winter_lc_115_p813
10,ROIs2017_winter_lc_115_p814
10,ROIs2017_winter_lc_115_p815
10,ROIs2017_winter_lc_115_p816
10,ROIs2017_winter_lc_115_p817
10,ROIs2017_winter_lc_115_p818
10,ROIs2017_winter_lc_115_p819
10,ROIs2017_winter_lc_115_p82
10,ROIs2017_winter_lc_115_p820
10,ROIs2017_winter_lc_115_p821
10,ROIs2017_winter_lc_115_p822
10,ROIs2017_winter_lc_115_p823
10,ROIs2017_winter_lc_115_p824
10,ROIs2017_winter_lc_115_p825
10,ROIs2017_winter_lc_115_p83
10,ROIs2017_winter_lc_115_p830
10,ROIs2017_winter_lc_115_p831
10,ROIs2017_winter_lc_115_p832
10,ROIs2017_winter_lc_115_p833
10,ROIs2017_winter_lc_115_p834
10,ROIs2017_winter_lc_115_p835
10,ROIs2017_winter_lc_115_p838
10,ROIs2017_winter_lc_115_p839
10,ROIs2017_winter_lc_115_p84
10,ROIs2017_winter_lc_115_p840
10,ROIs2017_winter_lc_115_p841
10,ROIs2017_winter_lc_115_p842
10,ROIs2017_winter_lc_115_p843
10,ROIs2017_winter_lc_115_p844
10,ROIs2017_winter_lc_115_p845
10,ROIs2017_winter_lc_115_p846
10,ROIs2017_winter_lc_115_p847
10,ROIs2017_winter_lc_115_p848
10,ROIs2017_winter_lc_115_p849
10,ROIs2017_winter_lc_115_p85
10,ROIs2017_winter_lc_115_p850
10,ROIs2017_winter_lc_115_p851
10,ROIs2017_winter_lc_115_p852
10,ROIs2017_winter_lc_115_p853
10,ROIs2017_winter_lc_115_p854
10,ROIs2017_winter_lc_115_p855
10,ROIs2017_winter_lc_115_p856
10,ROIs2017_winter_lc_115_p86
10,ROIs2017_winter_lc_115_p861
10,ROIs2017_winter_lc_115_p862
10,ROIs2017_winter_lc_115_p863
10,ROIs2017_winter_lc_115_p864
10,ROIs2017_winter_lc_115_p865
10,ROIs2017_winter_lc_115_p866
10,ROIs2017_winter_lc_115_p869
10,ROIs2017_winter_lc_115_p87
10,ROIs2017_winter_lc_115_p870
10,ROIs2017_winter_lc_115_p871
10,ROIs2017_winter_lc_115_p872
10,ROIs2017_winter_lc_115_p873
10,ROIs2017_winter_lc_115_p874
10,ROIs2017_winter_lc_115_p875
10,ROIs2017_winter_lc_115_p876
10,ROIs2017_winter_lc_115_p877
10,ROIs2017_winter_lc_115_p878
10,ROIs2017_winter_lc_115_p879
10,ROIs2017_winter_lc_115_p88
10,ROIs2017_winter_lc_115_p880
10,ROIs2017_winter_lc_115_p881
10,ROIs2017_winter_lc_115_p882
10,ROIs2017_winter_lc_115_p883
10,ROIs2017_winter_lc_115_p884
10,ROIs2017_winter_lc_115_p885
10,ROIs2017_winter_lc_115_p886
10,ROIs2017_winter_lc_115_p887
10,ROIs2017_winter_lc_115_p888
10,ROIs2017_winter_lc_115_p89
10,ROIs2017_winter_lc_115_p892
10,ROIs2017_winter_lc_115_p893
10,ROIs2017_winter_lc_115_p894
10,ROIs2017_winter_lc_115_p895
10,ROIs2017_winter_lc_115_p896
10,ROIs2017_winter_lc_115_p897
10,ROIs2017_winter_lc_115_p90
10,ROIs2017_winter_lc_115_p900
10,ROIs2017_winter_lc_115_p901
10,ROIs2017_winter_lc_115_p902
10,ROIs2017_winter_lc_115_p903
10,ROIs2017_winter_lc_115_p904
10,ROIs2017_winter_lc_115_p905
10,ROIs2017_winter_lc_115_p906
10,ROIs2017_winter_lc_115_p907
10,ROIs2017_winter_lc_115_p908
10,ROIs2017_winter_lc_115_p909
10,ROIs2017_winter_lc_115_p91
10,ROIs2017_winter_lc_115_p910
10,ROIs2017_winter_lc_115_p911
10,ROIs2017_winter_lc_115_p912
10,ROIs2017_winter_lc_115_p913
10,ROIs2017_winter_lc_115_p914
10,ROIs2017_winter_lc_115_p915
10,ROIs2017_winter_lc_115_p916
10,ROIs2017_winter_lc_115_p917
10,ROIs2017_winter_lc_115_p918
10,ROIs2017_winter_lc_115_p919
10,ROIs2017_winter_lc_115_p923
10,ROIs2017_winter_lc_115_p924
10,ROIs2017_winter_lc_115_p925
10,ROIs2017_winter_lc_115_p926
10,ROIs2017_winter_lc_115_p927
10,ROIs2017_winter_lc_115_p928
10,ROIs2017_winter_lc_115_p931
10,ROIs2017_winter_lc_115_p932
10,ROIs2017_winter_lc_115_p94
10,ROIs2017_winter_lc_115_p95
10,ROIs2017_winter_lc_115_p96
10,ROIs2017_winter_lc_115_p97
10,ROIs2017_winter_lc_115_p98
12,ROIs2017_winter_lc_115_p99
9,ROIs2017_winter_lc_116_p112
9,ROIs2017_winter_lc_116_p113
9,ROIs2017_winter_lc_116_p114
9,ROIs2017_winter_lc_116_p115
8,ROIs2017_winter_lc_116_p121
8,ROIs2017_winter_lc_116_p122
8,ROIs2017_winter_lc_116_p123
9,ROIs2017_winter_lc_116_p124
9,ROIs2017_winter_lc_116_p125
9,ROIs2017_winter_lc_116_p139
9,ROIs2017_winter_lc_116_p140
9,ROIs2017_winter_lc_116_p141
9,ROIs2017_winter_lc_116_p142
9,ROIs2017_winter_lc_116_p143
9,ROIs2017_winter_lc_116_p144
17,ROIs2017_winter_lc_116_p149
17,ROIs2017_winter_lc_116_p150
17,ROIs2017_winter_lc_116_p151
17,ROIs2017_winter_lc_116_p152
17,ROIs2017_winter_lc_116_p153
9,ROIs2017_winter_lc_116_p165
9,ROIs2017_winter_lc_116_p166
9,ROIs2017_winter_lc_116_p167
9,ROIs2017_winter_lc_116_p168
9,ROIs2017_winter_lc_116_p169
9,ROIs2017_winter_lc_116_p170
9,ROIs2017_winter_lc_116_p171
9,ROIs2017_winter_lc_116_p172
9,ROIs2017_winter_lc_116_p173
17,ROIs2017_winter_lc_116_p182
17,ROIs2017_winter_lc_116_p183
8,ROIs2017_winter_lc_116_p192
8,ROIs2017_winter_lc_116_p193
9,ROIs2017_winter_lc_116_p194
9,ROIs2017_winter_lc_116_p195
9,ROIs2017_winter_lc_116_p196
9,ROIs2017_winter_lc_116_p197
9,ROIs2017_winter_lc_116_p198
9,ROIs2017_winter_lc_116_p199
9,ROIs2017_winter_lc_116_p200
9,ROIs2017_winter_lc_116_p201
9,ROIs2017_winter_lc_116_p202
17,ROIs2017_winter_lc_116_p212
17,ROIs2017_winter_lc_116_p213
9,ROIs2017_winter_lc_116_p218
9,ROIs2017_winter_lc_116_p219
9,ROIs2017_winter_lc_116_p220
9,ROIs2017_winter_lc_116_p221
8,ROIs2017_winter_lc_116_p222
9,ROIs2017_winter_lc_116_p223
9,ROIs2017_winter_lc_116_p224
13,ROIs2017_winter_lc_116_p225
9,ROIs2017_winter_lc_116_p226
9,ROIs2017_winter_lc_116_p227
9,ROIs2017_winter_lc_116_p228
9,ROIs2017_winter_lc_116_p229
9,ROIs2017_winter_lc_116_p230
14,ROIs2017_winter_lc_116_p231
17,ROIs2017_winter_lc_116_p242
13,ROIs2017_winter_lc_116_p243
13,ROIs2017_winter_lc_116_p244
9,ROIs2017_winter_lc_116_p245
9,ROIs2017_winter_lc_116_p246
9,ROIs2017_winter_lc_116_p247
9,ROIs2017_winter_lc_116_p248
9,ROIs2017_winter_lc_116_p249
13,ROIs2017_winter_lc_116_p250
9,ROIs2017_winter_lc_116_p251
9,ROIs2017_winter_lc_116_p252
9,ROIs2017_winter_lc_116_p253
9,ROIs2017_winter_lc_116_p254
9,ROIs2017_winter_lc_116_p255
9,ROIs2017_winter_lc_116_p256
9,ROIs2017_winter_lc_116_p257
14,ROIs2017_winter_lc_116_p258
14,ROIs2017_winter_lc_116_p259
14,ROIs2017_winter_lc_116_p260
17,ROIs2017_winter_lc_116_p271
13,ROIs2017_winter_lc_116_p272
13,ROIs2017_winter_lc_116_p273
13,ROIs2017_winter_lc_116_p274
9,ROIs2017_winter_lc_116_p275
9,ROIs2017_winter_lc_116_p276
9,ROIs2017_winter_lc_116_p277
13,ROIs2017_winter_lc_116_p278
13,ROIs2017_winter_lc_116_p279
13,ROIs2017_winter_lc_116_p280
9,ROIs2017_winter_lc_116_p281
9,ROIs2017_winter_lc_116_p282
9,ROIs2017_winter_lc_116_p283
9,ROIs2017_winter_lc_116_p284
14,ROIs2017_winter_lc_116_p285
14,ROIs2017_winter_lc_116_p286
14,ROIs2017_winter_lc_116_p287
14,ROIs2017_winter_lc_116_p288
14,ROIs2017_winter_lc_116_p289
13,ROIs2017_winter_lc_116_p298
13,ROIs2017_winter_lc_116_p299
8,ROIs2017_winter_lc_116_p30
17,ROIs2017_winter_lc_116_p300
13,ROIs2017_winter_lc_116_p301
13,ROIs2017_winter_lc_116_p302
9,ROIs2017_winter_lc_116_p303
13,ROIs2017_winter_lc_116_p304
9,ROIs2017_winter_lc_116_p305
13,ROIs2017_winter_lc_116_p306
13,ROIs2017_winter_lc_116_p307
13,ROIs2017_winter_lc_116_p308
13,ROIs2017_winter_lc_116_p309
9,ROIs2017_winter_lc_116_p31
9,ROIs2017_winter_lc_116_p310
9,ROIs2017_winter_lc_116_p311
14,ROIs2017_winter_lc_116_p312
14,ROIs2017_winter_lc_116_p313
14,ROIs2017_winter_lc_116_p314
14,ROIs2017_winter_lc_116_p315
14,ROIs2017_winter_lc_116_p316
14,ROIs2017_winter_lc_116_p317
14,ROIs2017_winter_lc_116_p318
9,ROIs2017_winter_lc_116_p32
9,ROIs2017_winter_lc_116_p323
9,ROIs2017_winter_lc_116_p324
9,ROIs2017_winter_lc_116_p325
9,ROIs2017_winter_lc_116_p326
13,ROIs2017_winter_lc_116_p327
13,ROIs2017_winter_lc_116_p328
17,ROIs2017_winter_lc_116_p329
9,ROIs2017_winter_lc_116_p33
13,ROIs2017_winter_lc_116_p330
13,ROIs2017_winter_lc_116_p331
9,ROIs2017_winter_lc_116_p332
13,ROIs2017_winter_lc_116_p333
13,ROIs2017_winter_lc_116_p334
13,ROIs2017_winter_lc_116_p335
13,ROIs2017_winter_lc_116_p336
13,ROIs2017_winter_lc_116_p337
9,ROIs2017_winter_lc_116_p338
14,ROIs2017_winter_lc_116_p339
14,ROIs2017_winter_lc_116_p340
9,ROIs2017_winter_lc_116_p341
14,ROIs2017_winter_lc_116_p342
14,ROIs2017_winter_lc_116_p343
14,ROIs2017_winter_lc_116_p344
14,ROIs2017_winter_lc_116_p345
14,ROIs2017_winter_lc_116_p346
14,ROIs2017_winter_lc_116_p347
8,ROIs2017_winter_lc_116_p349
9,ROIs2017_winter_lc_116_p350
9,ROIs2017_winter_lc_116_p351
9,ROIs2017_winter_lc_116_p352
9,ROIs2017_winter_lc_116_p353
9,ROIs2017_winter_lc_116_p354
9,ROIs2017_winter_lc_116_p355
13,ROIs2017_winter_lc_116_p356
13,ROIs2017_winter_lc_116_p357
17,ROIs2017_winter_lc_116_p358
13,ROIs2017_winter_lc_116_p359
13,ROIs2017_winter_lc_116_p360
13,ROIs2017_winter_lc_116_p361
13,ROIs2017_winter_lc_116_p362
13,ROIs2017_winter_lc_116_p363
13,ROIs2017_winter_lc_116_p364
13,ROIs2017_winter_lc_116_p365
13,ROIs2017_winter_lc_116_p366
9,ROIs2017_winter_lc_116_p367
14,ROIs2017_winter_lc_116_p368
14,ROIs2017_winter_lc_116_p369
14,ROIs2017_winter_lc_116_p370
