mode_value,filename
12,ROIs1158_spring_lc_121_p151
12,ROIs1158_spring_lc_121_p152
12,ROIs1158_spring_lc_121_p153
12,ROIs1158_spring_lc_121_p154
12,ROIs1158_spring_lc_121_p155
12,ROIs1158_spring_lc_121_p156
12,ROIs1158_spring_lc_121_p157
12,ROIs1158_spring_lc_121_p158
12,ROIs1158_spring_lc_121_p159
12,ROIs1158_spring_lc_121_p160
12,ROIs1158_spring_lc_121_p161
12,ROIs1158_spring_lc_121_p162
10,ROIs1158_spring_lc_121_p163
12,ROIs1158_spring_lc_121_p169
12,ROIs1158_spring_lc_121_p170
12,ROIs1158_spring_lc_121_p173
12,ROIs1158_spring_lc_121_p175
12,ROIs1158_spring_lc_121_p176
12,ROIs1158_spring_lc_121_p177
12,ROIs1158_spring_lc_121_p178
12,ROIs1158_spring_lc_121_p179
12,ROIs1158_spring_lc_121_p180
12,ROIs1158_spring_lc_121_p181
12,ROIs1158_spring_lc_121_p182
12,ROIs1158_spring_lc_121_p183
12,ROIs1158_spring_lc_121_p184
12,ROIs1158_spring_lc_121_p185
12,ROIs1158_spring_lc_121_p186
12,ROIs1158_spring_lc_121_p187
12,ROIs1158_spring_lc_121_p188
12,ROIs1158_spring_lc_121_p189
12,ROIs1158_spring_lc_121_p190
12,ROIs1158_spring_lc_121_p191
10,ROIs1158_spring_lc_121_p192
12,ROIs1158_spring_lc_121_p198
12,ROIs1158_spring_lc_121_p199
12,ROIs1158_spring_lc_121_p200
12,ROIs1158_spring_lc_121_p201
12,ROIs1158_spring_lc_121_p202
12,ROIs1158_spring_lc_121_p204
12,ROIs1158_spring_lc_121_p205
12,ROIs1158_spring_lc_121_p206
12,ROIs1158_spring_lc_121_p207
12,ROIs1158_spring_lc_121_p208
12,ROIs1158_spring_lc_121_p209
12,ROIs1158_spring_lc_121_p210
12,ROIs1158_spring_lc_121_p211
12,ROIs1158_spring_lc_121_p212
12,ROIs1158_spring_lc_121_p213
12,ROIs1158_spring_lc_121_p214
12,ROIs1158_spring_lc_121_p215
12,ROIs1158_spring_lc_121_p216
12,ROIs1158_spring_lc_121_p217
12,ROIs1158_spring_lc_121_p218
12,ROIs1158_spring_lc_121_p219
12,ROIs1158_spring_lc_121_p220
12,ROIs1158_spring_lc_121_p221
12,ROIs1158_spring_lc_121_p227
12,ROIs1158_spring_lc_121_p228
12,ROIs1158_spring_lc_121_p229
12,ROIs1158_spring_lc_121_p230
12,ROIs1158_spring_lc_121_p231
12,ROIs1158_spring_lc_121_p233
12,ROIs1158_spring_lc_121_p234
12,ROIs1158_spring_lc_121_p235
12,ROIs1158_spring_lc_121_p236
12,ROIs1158_spring_lc_121_p237
12,ROIs1158_spring_lc_121_p238
12,ROIs1158_spring_lc_121_p239
12,ROIs1158_spring_lc_121_p240
12,ROIs1158_spring_lc_121_p241
12,ROIs1158_spring_lc_121_p242
12,ROIs1158_spring_lc_121_p243
12,ROIs1158_spring_lc_121_p244
12,ROIs1158_spring_lc_121_p245
12,ROIs1158_spring_lc_121_p246
12,ROIs1158_spring_lc_121_p247
12,ROIs1158_spring_lc_121_p248
12,ROIs1158_spring_lc_121_p249
12,ROIs1158_spring_lc_121_p256
12,ROIs1158_spring_lc_121_p257
12,ROIs1158_spring_lc_121_p258
12,ROIs1158_spring_lc_121_p259
12,ROIs1158_spring_lc_121_p260
12,ROIs1158_spring_lc_121_p262
12,ROIs1158_spring_lc_121_p263
12,ROIs1158_spring_lc_121_p264
12,ROIs1158_spring_lc_121_p265
12,ROIs1158_spring_lc_121_p266
12,ROIs1158_spring_lc_121_p267
12,ROIs1158_spring_lc_121_p268
12,ROIs1158_spring_lc_121_p269
12,ROIs1158_spring_lc_121_p270
12,ROIs1158_spring_lc_121_p271
12,ROIs1158_spring_lc_121_p272
12,ROIs1158_spring_lc_121_p273
12,ROIs1158_spring_lc_121_p274
12,ROIs1158_spring_lc_121_p275
12,ROIs1158_spring_lc_121_p276
12,ROIs1158_spring_lc_121_p277
12,ROIs1158_spring_lc_121_p278
12,ROIs1158_spring_lc_121_p284
12,ROIs1158_spring_lc_121_p285
12,ROIs1158_spring_lc_121_p286
12,ROIs1158_spring_lc_121_p287
12,ROIs1158_spring_lc_121_p288
12,ROIs1158_spring_lc_121_p289
12,ROIs1158_spring_lc_121_p291
12,ROIs1158_spring_lc_121_p292
12,ROIs1158_spring_lc_121_p293
12,ROIs1158_spring_lc_121_p294
13,ROIs1158_spring_lc_121_p295
13,ROIs1158_spring_lc_121_p296
12,ROIs1158_spring_lc_121_p297
12,ROIs1158_spring_lc_121_p298
12,ROIs1158_spring_lc_121_p299
12,ROIs1158_spring_lc_121_p30
12,ROIs1158_spring_lc_121_p300
12,ROIs1158_spring_lc_121_p301
12,ROIs1158_spring_lc_121_p302
12,ROIs1158_spring_lc_121_p303
12,ROIs1158_spring_lc_121_p304
12,ROIs1158_spring_lc_121_p305
12,ROIs1158_spring_lc_121_p306
12,ROIs1158_spring_lc_121_p307
12,ROIs1158_spring_lc_121_p31
12,ROIs1158_spring_lc_121_p313
12,ROIs1158_spring_lc_121_p314
12,ROIs1158_spring_lc_121_p315
12,ROIs1158_spring_lc_121_p316
12,ROIs1158_spring_lc_121_p317
12,ROIs1158_spring_lc_121_p318
12,ROIs1158_spring_lc_121_p32
12,ROIs1158_spring_lc_121_p320
12,ROIs1158_spring_lc_121_p321
12,ROIs1158_spring_lc_121_p322
12,ROIs1158_spring_lc_121_p323
12,ROIs1158_spring_lc_121_p324
13,ROIs1158_spring_lc_121_p325
13,ROIs1158_spring_lc_121_p326
12,ROIs1158_spring_lc_121_p327
12,ROIs1158_spring_lc_121_p328
12,ROIs1158_spring_lc_121_p329
12,ROIs1158_spring_lc_121_p33
12,ROIs1158_spring_lc_121_p330
12,ROIs1158_spring_lc_121_p331
12,ROIs1158_spring_lc_121_p332
12,ROIs1158_spring_lc_121_p333
13,ROIs1158_spring_lc_121_p334
13,ROIs1158_spring_lc_121_p335
12,ROIs1158_spring_lc_121_p336
12,ROIs1158_spring_lc_121_p34
12,ROIs1158_spring_lc_121_p342
12,ROIs1158_spring_lc_121_p343
12,ROIs1158_spring_lc_121_p344
12,ROIs1158_spring_lc_121_p345
12,ROIs1158_spring_lc_121_p346
12,ROIs1158_spring_lc_121_p347
12,ROIs1158_spring_lc_121_p349
12,ROIs1158_spring_lc_121_p35
12,ROIs1158_spring_lc_121_p350
12,ROIs1158_spring_lc_121_p351
12,ROIs1158_spring_lc_121_p352
12,ROIs1158_spring_lc_121_p353
12,ROIs1158_spring_lc_121_p354
12,ROIs1158_spring_lc_121_p355
12,ROIs1158_spring_lc_121_p356
12,ROIs1158_spring_lc_121_p357
12,ROIs1158_spring_lc_121_p358
12,ROIs1158_spring_lc_121_p359
12,ROIs1158_spring_lc_121_p36
12,ROIs1158_spring_lc_121_p360
12,ROIs1158_spring_lc_121_p361
12,ROIs1158_spring_lc_121_p362
13,ROIs1158_spring_lc_121_p363
12,ROIs1158_spring_lc_121_p364
12,ROIs1158_spring_lc_121_p365
12,ROIs1158_spring_lc_121_p37
12,ROIs1158_spring_lc_121_p371
12,ROIs1158_spring_lc_121_p372
12,ROIs1158_spring_lc_121_p373
12,ROIs1158_spring_lc_121_p374
12,ROIs1158_spring_lc_121_p375
12,ROIs1158_spring_lc_121_p376
12,ROIs1158_spring_lc_121_p378
12,ROIs1158_spring_lc_121_p379
12,ROIs1158_spring_lc_121_p38
12,ROIs1158_spring_lc_121_p380
12,ROIs1158_spring_lc_121_p382
12,ROIs1158_spring_lc_121_p383
12,ROIs1158_spring_lc_121_p384
12,ROIs1158_spring_lc_121_p385
12,ROIs1158_spring_lc_121_p386
12,ROIs1158_spring_lc_121_p387
12,ROIs1158_spring_lc_121_p388
12,ROIs1158_spring_lc_121_p389
12,ROIs1158_spring_lc_121_p39
12,ROIs1158_spring_lc_121_p390
12,ROIs1158_spring_lc_121_p391
13,ROIs1158_spring_lc_121_p392
12,ROIs1158_spring_lc_121_p393
12,ROIs1158_spring_lc_121_p394
12,ROIs1158_spring_lc_121_p40
12,ROIs1158_spring_lc_121_p401
12,ROIs1158_spring_lc_121_p407
12,ROIs1158_spring_lc_121_p408
12,ROIs1158_spring_lc_121_p409
12,ROIs1158_spring_lc_121_p41
12,ROIs1158_spring_lc_121_p412
12,ROIs1158_spring_lc_121_p413
12,ROIs1158_spring_lc_121_p414
12,ROIs1158_spring_lc_121_p415
12,ROIs1158_spring_lc_121_p416
12,ROIs1158_spring_lc_121_p417
12,ROIs1158_spring_lc_121_p418
12,ROIs1158_spring_lc_121_p419
10,ROIs1158_spring_lc_121_p42
13,ROIs1158_spring_lc_121_p420
13,ROIs1158_spring_lc_121_p421
10,ROIs1158_spring_lc_121_p422
12,ROIs1158_spring_lc_121_p428
12,ROIs1158_spring_lc_121_p429
10,ROIs1158_spring_lc_121_p43
12,ROIs1158_spring_lc_121_p430
12,ROIs1158_spring_lc_121_p433
12,ROIs1158_spring_lc_121_p434
12,ROIs1158_spring_lc_121_p436
12,ROIs1158_spring_lc_121_p437
12,ROIs1158_spring_lc_121_p438
12,ROIs1158_spring_lc_121_p439
12,ROIs1158_spring_lc_121_p44
12,ROIs1158_spring_lc_121_p442
12,ROIs1158_spring_lc_121_p443
13,ROIs1158_spring_lc_121_p444
13,ROIs1158_spring_lc_121_p445
10,ROIs1158_spring_lc_121_p446
10,ROIs1158_spring_lc_121_p447
10,ROIs1158_spring_lc_121_p448
10,ROIs1158_spring_lc_121_p449
12,ROIs1158_spring_lc_121_p45
13,ROIs1158_spring_lc_121_p450
13,ROIs1158_spring_lc_121_p451
12,ROIs1158_spring_lc_121_p457
12,ROIs1158_spring_lc_121_p458
12,ROIs1158_spring_lc_121_p459
10,ROIs1158_spring_lc_121_p46
12,ROIs1158_spring_lc_121_p460
13,ROIs1158_spring_lc_121_p461
12,ROIs1158_spring_lc_121_p462
12,ROIs1158_spring_lc_121_p463
12,ROIs1158_spring_lc_121_p465
12,ROIs1158_spring_lc_121_p466
12,ROIs1158_spring_lc_121_p467
12,ROIs1158_spring_lc_121_p468
12,ROIs1158_spring_lc_121_p469
10,ROIs1158_spring_lc_121_p47
12,ROIs1158_spring_lc_121_p470
12,ROIs1158_spring_lc_121_p471
12,ROIs1158_spring_lc_121_p472
13,ROIs1158_spring_lc_121_p473
13,ROIs1158_spring_lc_121_p474
10,ROIs1158_spring_lc_121_p475
10,ROIs1158_spring_lc_121_p476
10,ROIs1158_spring_lc_121_p477
10,ROIs1158_spring_lc_121_p478
13,ROIs1158_spring_lc_121_p479
13,ROIs1158_spring_lc_121_p48
13,ROIs1158_spring_lc_121_p480
12,ROIs1158_spring_lc_121_p486
12,ROIs1158_spring_lc_121_p487
12,ROIs1158_spring_lc_121_p488
12,ROIs1158_spring_lc_121_p489
12,ROIs1158_spring_lc_121_p490
12,ROIs1158_spring_lc_121_p491
12,ROIs1158_spring_lc_121_p492
12,ROIs1158_spring_lc_121_p494
12,ROIs1158_spring_lc_121_p495
12,ROIs1158_spring_lc_121_p496
12,ROIs1158_spring_lc_121_p497
12,ROIs1158_spring_lc_121_p498
12,ROIs1158_spring_lc_121_p499
12,ROIs1158_spring_lc_121_p500
12,ROIs1158_spring_lc_121_p501
13,ROIs1158_spring_lc_121_p502
13,ROIs1158_spring_lc_121_p503
13,ROIs1158_spring_lc_121_p504
13,ROIs1158_spring_lc_121_p505
13,ROIs1158_spring_lc_121_p506
13,ROIs1158_spring_lc_121_p507
13,ROIs1158_spring_lc_121_p508
13,ROIs1158_spring_lc_121_p509
13,ROIs1158_spring_lc_121_p515
13,ROIs1158_spring_lc_121_p516
12,ROIs1158_spring_lc_121_p517
12,ROIs1158_spring_lc_121_p518
12,ROIs1158_spring_lc_121_p519
12,ROIs1158_spring_lc_121_p520
12,ROIs1158_spring_lc_121_p521
12,ROIs1158_spring_lc_121_p523
12,ROIs1158_spring_lc_121_p524
12,ROIs1158_spring_lc_121_p525
12,ROIs1158_spring_lc_121_p526
12,ROIs1158_spring_lc_121_p527
12,ROIs1158_spring_lc_121_p528
12,ROIs1158_spring_lc_121_p529
12,ROIs1158_spring_lc_121_p530
10,ROIs1158_spring_lc_121_p531
13,ROIs1158_spring_lc_121_p532
13,ROIs1158_spring_lc_121_p533
13,ROIs1158_spring_lc_121_p534
13,ROIs1158_spring_lc_121_p535
13,ROIs1158_spring_lc_121_p536
13,ROIs1158_spring_lc_121_p537
13,ROIs1158_spring_lc_121_p538
8,ROIs1158_spring_lc_121_p54
13,ROIs1158_spring_lc_121_p543
13,ROIs1158_spring_lc_121_p544
10,ROIs1158_spring_lc_121_p545
10,ROIs1158_spring_lc_121_p546
12,ROIs1158_spring_lc_121_p547
12,ROIs1158_spring_lc_121_p548
12,ROIs1158_spring_lc_121_p549
12,ROIs1158_spring_lc_121_p550
12,ROIs1158_spring_lc_121_p552
12,ROIs1158_spring_lc_121_p553
12,ROIs1158_spring_lc_121_p554
12,ROIs1158_spring_lc_121_p555
12,ROIs1158_spring_lc_121_p556
12,ROIs1158_spring_lc_121_p557
12,ROIs1158_spring_lc_121_p558
12,ROIs1158_spring_lc_121_p559
10,ROIs1158_spring_lc_121_p560
13,ROIs1158_spring_lc_121_p561
13,ROIs1158_spring_lc_121_p562
13,ROIs1158_spring_lc_121_p563
13,ROIs1158_spring_lc_121_p564
13,ROIs1158_spring_lc_121_p565
13,ROIs1158_spring_lc_121_p566
13,ROIs1158_spring_lc_121_p567
8,ROIs1158_spring_lc_121_p57
13,ROIs1158_spring_lc_121_p572
10,ROIs1158_spring_lc_121_p573
10,ROIs1158_spring_lc_121_p574
12,ROIs1158_spring_lc_121_p575
12,ROIs1158_spring_lc_121_p576
12,ROIs1158_spring_lc_121_p577
10,ROIs1158_spring_lc_121_p578
8,ROIs1158_spring_lc_121_p579
12,ROIs1158_spring_lc_121_p581
12,ROIs1158_spring_lc_121_p582
12,ROIs1158_spring_lc_121_p583
12,ROIs1158_spring_lc_121_p584
12,ROIs1158_spring_lc_121_p585
12,ROIs1158_spring_lc_121_p586
12,ROIs1158_spring_lc_121_p587
12,ROIs1158_spring_lc_121_p588
13,ROIs1158_spring_lc_121_p589
12,ROIs1158_spring_lc_121_p59
13,ROIs1158_spring_lc_121_p590
13,ROIs1158_spring_lc_121_p591
13,ROIs1158_spring_lc_121_p592
13,ROIs1158_spring_lc_121_p593
13,ROIs1158_spring_lc_121_p594
13,ROIs1158_spring_lc_121_p595
12,ROIs1158_spring_lc_121_p60
13,ROIs1158_spring_lc_121_p601
10,ROIs1158_spring_lc_121_p602
10,ROIs1158_spring_lc_121_p603
12,ROIs1158_spring_lc_121_p604
12,ROIs1158_spring_lc_121_p605
12,ROIs1158_spring_lc_121_p606
12,ROIs1158_spring_lc_121_p61
12,ROIs1158_spring_lc_121_p610
12,ROIs1158_spring_lc_121_p611
12,ROIs1158_spring_lc_121_p612
12,ROIs1158_spring_lc_121_p613
12,ROIs1158_spring_lc_121_p614
12,ROIs1158_spring_lc_121_p615
12,ROIs1158_spring_lc_121_p616
12,ROIs1158_spring_lc_121_p617
13,ROIs1158_spring_lc_121_p618
13,ROIs1158_spring_lc_121_p619
12,ROIs1158_spring_lc_121_p62
13,ROIs1158_spring_lc_121_p620
13,ROIs1158_spring_lc_121_p621
13,ROIs1158_spring_lc_121_p622
13,ROIs1158_spring_lc_121_p623
13,ROIs1158_spring_lc_121_p624
12,ROIs1158_spring_lc_121_p63
13,ROIs1158_spring_lc_121_p630
13,ROIs1158_spring_lc_121_p631
13,ROIs1158_spring_lc_121_p632
13,ROIs1158_spring_lc_121_p633
12,ROIs1158_spring_lc_121_p634
12,ROIs1158_spring_lc_121_p635
12,ROIs1158_spring_lc_121_p636
12,ROIs1158_spring_lc_121_p639
12,ROIs1158_spring_lc_121_p64
12,ROIs1158_spring_lc_121_p640
12,ROIs1158_spring_lc_121_p641
12,ROIs1158_spring_lc_121_p642
12,ROIs1158_spring_lc_121_p643
12,ROIs1158_spring_lc_121_p644
12,ROIs1158_spring_lc_121_p645
13,ROIs1158_spring_lc_121_p646
13,ROIs1158_spring_lc_121_p647
13,ROIs1158_spring_lc_121_p648
13,ROIs1158_spring_lc_121_p649
12,ROIs1158_spring_lc_121_p65
13,ROIs1158_spring_lc_121_p650
13,ROIs1158_spring_lc_121_p651
13,ROIs1158_spring_lc_121_p652
13,ROIs1158_spring_lc_121_p653
13,ROIs1158_spring_lc_121_p659
12,ROIs1158_spring_lc_121_p66
13,ROIs1158_spring_lc_121_p660
13,ROIs1158_spring_lc_121_p661
13,ROIs1158_spring_lc_121_p662
13,ROIs1158_spring_lc_121_p663
10,ROIs1158_spring_lc_121_p664
12,ROIs1158_spring_lc_121_p668
12,ROIs1158_spring_lc_121_p669
12,ROIs1158_spring_lc_121_p67
12,ROIs1158_spring_lc_121_p670
12,ROIs1158_spring_lc_121_p671
12,ROIs1158_spring_lc_121_p672
12,ROIs1158_spring_lc_121_p673
12,ROIs1158_spring_lc_121_p674
13,ROIs1158_spring_lc_121_p675
13,ROIs1158_spring_lc_121_p676
13,ROIs1158_spring_lc_121_p677
13,ROIs1158_spring_lc_121_p678
13,ROIs1158_spring_lc_121_p679
12,ROIs1158_spring_lc_121_p68
13,ROIs1158_spring_lc_121_p680
13,ROIs1158_spring_lc_121_p681
13,ROIs1158_spring_lc_121_p682
13,ROIs1158_spring_lc_121_p688
13,ROIs1158_spring_lc_121_p689
12,ROIs1158_spring_lc_121_p69
13,ROIs1158_spring_lc_121_p690
13,ROIs1158_spring_lc_121_p691
13,ROIs1158_spring_lc_121_p692
10,ROIs1158_spring_lc_121_p693
12,ROIs1158_spring_lc_121_p697
12,ROIs1158_spring_lc_121_p698
12,ROIs1158_spring_lc_121_p699
12,ROIs1158_spring_lc_121_p70
12,ROIs1158_spring_lc_121_p700
12,ROIs1158_spring_lc_121_p701
12,ROIs1158_spring_lc_121_p702
12,ROIs1158_spring_lc_121_p703
12,ROIs1158_spring_lc_121_p704
13,ROIs1158_spring_lc_121_p705
13,ROIs1158_spring_lc_121_p706
13,ROIs1158_spring_lc_121_p707
13,ROIs1158_spring_lc_121_p708
13,ROIs1158_spring_lc_121_p709
12,ROIs1158_spring_lc_121_p71
13,ROIs1158_spring_lc_121_p710
13,ROIs1158_spring_lc_121_p716
13,ROIs1158_spring_lc_121_p717
13,ROIs1158_spring_lc_121_p718
13,ROIs1158_spring_lc_121_p719
10,ROIs1158_spring_lc_121_p72
13,ROIs1158_spring_lc_121_p720
12,ROIs1158_spring_lc_121_p721
13,ROIs1158_spring_lc_121_p722
13,ROIs1158_spring_lc_121_p723
12,ROIs1158_spring_lc_121_p726
12,ROIs1158_spring_lc_121_p727
12,ROIs1158_spring_lc_121_p728
12,ROIs1158_spring_lc_121_p729
12,ROIs1158_spring_lc_121_p73
12,ROIs1158_spring_lc_121_p730
12,ROIs1158_spring_lc_121_p731
12,ROIs1158_spring_lc_121_p732
12,ROIs1158_spring_lc_121_p733
12,ROIs1158_spring_lc_121_p734
13,ROIs1158_spring_lc_121_p735
13,ROIs1158_spring_lc_121_p736
13,ROIs1158_spring_lc_121_p737
13,ROIs1158_spring_lc_121_p738
13,ROIs1158_spring_lc_121_p739
10,ROIs1158_spring_lc_121_p74
13,ROIs1158_spring_lc_121_p745
13,ROIs1158_spring_lc_121_p746
13,ROIs1158_spring_lc_121_p747
13,ROIs1158_spring_lc_121_p748
12,ROIs1158_spring_lc_121_p749
10,ROIs1158_spring_lc_121_p75
12,ROIs1158_spring_lc_121_p750
12,ROIs1158_spring_lc_121_p751
12,ROIs1158_spring_lc_121_p752
12,ROIs1158_spring_lc_121_p753
12,ROIs1158_spring_lc_121_p755
12,ROIs1158_spring_lc_121_p756
12,ROIs1158_spring_lc_121_p757
12,ROIs1158_spring_lc_121_p758
12,ROIs1158_spring_lc_121_p759
10,ROIs1158_spring_lc_121_p76
12,ROIs1158_spring_lc_121_p760
12,ROIs1158_spring_lc_121_p761
12,ROIs1158_spring_lc_121_p762
12,ROIs1158_spring_lc_121_p763
12,ROIs1158_spring_lc_121_p764
12,ROIs1158_spring_lc_121_p765
13,ROIs1158_spring_lc_121_p766
13,ROIs1158_spring_lc_121_p767
13,ROIs1158_spring_lc_121_p768
10,ROIs1158_spring_lc_121_p77
13,ROIs1158_spring_lc_121_p774
13,ROIs1158_spring_lc_121_p775
13,ROIs1158_spring_lc_121_p776
13,ROIs1158_spring_lc_121_p777
13,ROIs1158_spring_lc_121_p778
12,ROIs1158_spring_lc_121_p779
12,ROIs1158_spring_lc_121_p780
12,ROIs1158_spring_lc_121_p781
12,ROIs1158_spring_lc_121_p782
12,ROIs1158_spring_lc_121_p784
12,ROIs1158_spring_lc_121_p785
12,ROIs1158_spring_lc_121_p786
12,ROIs1158_spring_lc_121_p787
12,ROIs1158_spring_lc_121_p788
12,ROIs1158_spring_lc_121_p789
13,ROIs1158_spring_lc_121_p790
13,ROIs1158_spring_lc_121_p791
12,ROIs1158_spring_lc_121_p792
12,ROIs1158_spring_lc_121_p793
12,ROIs1158_spring_lc_121_p794
12,ROIs1158_spring_lc_121_p795
13,ROIs1158_spring_lc_121_p796
13,ROIs1158_spring_lc_121_p797
13,ROIs1158_spring_lc_121_p803
13,ROIs1158_spring_lc_121_p804
12,ROIs1158_spring_lc_121_p805
13,ROIs1158_spring_lc_121_p806
13,ROIs1158_spring_lc_121_p807
13,ROIs1158_spring_lc_121_p808
12,ROIs1158_spring_lc_121_p809
12,ROIs1158_spring_lc_121_p810
12,ROIs1158_spring_lc_121_p811
12,ROIs1158_spring_lc_121_p813
12,ROIs1158_spring_lc_121_p814
12,ROIs1158_spring_lc_121_p815
12,ROIs1158_spring_lc_121_p816
12,ROIs1158_spring_lc_121_p817
12,ROIs1158_spring_lc_121_p818
13,ROIs1158_spring_lc_121_p819
13,ROIs1158_spring_lc_121_p820
13,ROIs1158_spring_lc_121_p821
12,ROIs1158_spring_lc_121_p822
12,ROIs1158_spring_lc_121_p823
12,ROIs1158_spring_lc_121_p824
12,ROIs1158_spring_lc_121_p825
12,ROIs1158_spring_lc_121_p826
8,ROIs1158_spring_lc_121_p83
13,ROIs1158_spring_lc_121_p832
13,ROIs1158_spring_lc_121_p833
13,ROIs1158_spring_lc_121_p834
12,ROIs1158_spring_lc_121_p835
12,ROIs1158_spring_lc_121_p836
12,ROIs1158_spring_lc_121_p837
12,ROIs1158_spring_lc_121_p838
12,ROIs1158_spring_lc_121_p839
10,ROIs1158_spring_lc_121_p84
12,ROIs1158_spring_lc_121_p840
10,ROIs1158_spring_lc_121_p85
8,ROIs1158_spring_lc_121_p86
12,ROIs1158_spring_lc_121_p88
12,ROIs1158_spring_lc_121_p89
12,ROIs1158_spring_lc_121_p90
12,ROIs1158_spring_lc_121_p91
12,ROIs1158_spring_lc_121_p92
12,ROIs1158_spring_lc_121_p93
12,ROIs1158_spring_lc_121_p94
12,ROIs1158_spring_lc_121_p95
12,ROIs1158_spring_lc_121_p96
12,ROIs1158_spring_lc_121_p97
12,ROIs1158_spring_lc_121_p98
12,ROIs1158_spring_lc_121_p99
10,ROIs1158_spring_lc_122_p100
10,ROIs1158_spring_lc_122_p101
10,ROIs1158_spring_lc_122_p102
10,ROIs1158_spring_lc_122_p103
10,ROIs1158_spring_lc_122_p104
10,ROIs1158_spring_lc_122_p105
10,ROIs1158_spring_lc_122_p106
10,ROIs1158_spring_lc_122_p107
10,ROIs1158_spring_lc_122_p108
10,ROIs1158_spring_lc_122_p109
10,ROIs1158_spring_lc_122_p110
10,ROIs1158_spring_lc_122_p111
10,ROIs1158_spring_lc_122_p112
10,ROIs1158_spring_lc_122_p113
10,ROIs1158_spring_lc_122_p114
10,ROIs1158_spring_lc_122_p115
10,ROIs1158_spring_lc_122_p116
10,ROIs1158_spring_lc_122_p117
10,ROIs1158_spring_lc_122_p118
10,ROIs1158_spring_lc_122_p119
9,ROIs1158_spring_lc_122_p120
11,ROIs1158_spring_lc_122_p121
17,ROIs1158_spring_lc_122_p122
10,ROIs1158_spring_lc_122_p125
10,ROIs1158_spring_lc_122_p126
10,ROIs1158_spring_lc_122_p127
10,ROIs1158_spring_lc_122_p128
10,ROIs1158_spring_lc_122_p129
10,ROIs1158_spring_lc_122_p130
10,ROIs1158_spring_lc_122_p131
10,ROIs1158_spring_lc_122_p132
10,ROIs1158_spring_lc_122_p133
10,ROIs1158_spring_lc_122_p134
10,ROIs1158_spring_lc_122_p135
10,ROIs1158_spring_lc_122_p136
10,ROIs1158_spring_lc_122_p137
10,ROIs1158_spring_lc_122_p138
10,ROIs1158_spring_lc_122_p139
10,ROIs1158_spring_lc_122_p140
10,ROIs1158_spring_lc_122_p141
10,ROIs1158_spring_lc_122_p142
10,ROIs1158_spring_lc_122_p143
10,ROIs1158_spring_lc_122_p144
10,ROIs1158_spring_lc_122_p145
10,ROIs1158_spring_lc_122_p146
10,ROIs1158_spring_lc_122_p147
10,ROIs1158_spring_lc_122_p148
10,ROIs1158_spring_lc_122_p149
10,ROIs1158_spring_lc_122_p150
10,ROIs1158_spring_lc_122_p151
11,ROIs1158_spring_lc_122_p152
10,ROIs1158_spring_lc_122_p156
12,ROIs1158_spring_lc_122_p157
10,ROIs1158_spring_lc_122_p158
10,ROIs1158_spring_lc_122_p159
10,ROIs1158_spring_lc_122_p160
10,ROIs1158_spring_lc_122_p161
10,ROIs1158_spring_lc_122_p162
10,ROIs1158_spring_lc_122_p163
10,ROIs1158_spring_lc_122_p164
10,ROIs1158_spring_lc_122_p165
10,ROIs1158_spring_lc_122_p166
9,ROIs1158_spring_lc_122_p167
9,ROIs1158_spring_lc_122_p168
10,ROIs1158_spring_lc_122_p169
10,ROIs1158_spring_lc_122_p170
10,ROIs1158_spring_lc_122_p171
10,ROIs1158_spring_lc_122_p172
10,ROIs1158_spring_lc_122_p173
9,ROIs1158_spring_lc_122_p174
10,ROIs1158_spring_lc_122_p175
10,ROIs1158_spring_lc_122_p176
10,ROIs1158_spring_lc_122_p177
10,ROIs1158_spring_lc_122_p178
9,ROIs1158_spring_lc_122_p179
10,ROIs1158_spring_lc_122_p180
10,ROIs1158_spring_lc_122_p181
9,ROIs1158_spring_lc_122_p182
9,ROIs1158_spring_lc_122_p183
10,ROIs1158_spring_lc_122_p187
12,ROIs1158_spring_lc_122_p188
12,ROIs1158_spring_lc_122_p189
10,ROIs1158_spring_lc_122_p190
10,ROIs1158_spring_lc_122_p191
10,ROIs1158_spring_lc_122_p192
10,ROIs1158_spring_lc_122_p193
10,ROIs1158_spring_lc_122_p194
10,ROIs1158_spring_lc_122_p195
10,ROIs1158_spring_lc_122_p196
10,ROIs1158_spring_lc_122_p197
9,ROIs1158_spring_lc_122_p198
10,ROIs1158_spring_lc_122_p199
10,ROIs1158_spring_lc_122_p200
10,ROIs1158_spring_lc_122_p201
10,ROIs1158_spring_lc_122_p202
10,ROIs1158_spring_lc_122_p203
10,ROIs1158_spring_lc_122_p204
10,ROIs1158_spring_lc_122_p205
10,ROIs1158_spring_lc_122_p206
10,ROIs1158_spring_lc_122_p207
10,ROIs1158_spring_lc_122_p208
10,ROIs1158_spring_lc_122_p209
10,ROIs1158_spring_lc_122_p210
9,ROIs1158_spring_lc_122_p211
10,ROIs1158_spring_lc_122_p212
11,ROIs1158_spring_lc_122_p213
10,ROIs1158_spring_lc_122_p214
10,ROIs1158_spring_lc_122_p218
12,ROIs1158_spring_lc_122_p219
12,ROIs1158_spring_lc_122_p220
12,ROIs1158_spring_lc_122_p221
12,ROIs1158_spring_lc_122_p222
12,ROIs1158_spring_lc_122_p223
10,ROIs1158_spring_lc_122_p224
10,ROIs1158_spring_lc_122_p225
10,ROIs1158_spring_lc_122_p226
10,ROIs1158_spring_lc_122_p227
